Date,Open,High,Low,Close,Adj Close,Volume
2022-07-19,147.919998,151.229996,146.910004,151.000000,149.704041,82982400
2022-07-20,151.119995,153.720001,150.369995,153.039993,151.726532,64823400
2022-07-21,154.500000,155.570007,151.940002,155.350006,154.016708,65086600
2022-07-22,155.389999,156.279999,153.410004,154.089996,152.767502,66675400
2022-07-25,154.009995,155.039993,152.279999,152.949997,151.637314,53623900
2022-07-26,152.259995,153.089996,150.800003,151.600006,150.298904,55138700
2022-07-27,152.580002,157.330002,152.160004,156.789993,155.444351,78620700
2022-07-28,156.979996,157.639999,154.410004,157.350006,155.999557,81378700
2022-07-29,161.240005,163.630005,159.500000,162.509995,161.115250,101786900
2022-08-01,161.009995,163.589996,160.889999,161.509995,160.123856,67829400
2022-08-02,160.100006,162.410004,159.630005,160.009995,158.636719,59907000
2022-08-03,160.839996,166.589996,160.750000,166.130005,164.704193,82507500
2022-08-04,166.009995,167.190002,164.429993,165.809998,164.386932,55474100
2022-08-05,163.210007,165.850006,163.000000,165.350006,164.158600,56697000
2022-08-08,166.369995,167.809998,164.199997,164.869995,163.682053,60276900
2022-08-09,164.020004,165.820007,163.250000,164.919998,163.731705,63135500
2022-08-10,167.679993,169.339996,166.899994,169.240005,168.020554,70170500
2022-08-11,170.059998,170.990005,168.190002,168.490005,167.276001,57149200
2022-08-12,169.820007,172.169998,169.399994,172.100006,170.859955,68039400
2022-08-15,171.520004,173.389999,171.350006,173.190002,171.942108,54091700
2022-08-16,172.779999,173.710007,171.660004,173.029999,171.783249,56377100
2022-08-17,172.770004,176.149994,172.570007,174.550003,173.292313,79542000
2022-08-18,173.750000,174.899994,173.119995,174.149994,172.895187,62290100
2022-08-19,173.029999,173.740005,171.309998,171.520004,170.284134,70346300
2022-08-22,169.690002,169.860001,167.139999,167.570007,166.362595,69026800
2022-08-23,167.080002,168.710007,166.649994,167.229996,166.025040,54147100
2022-08-24,167.320007,168.110001,166.250000,167.529999,166.322876,53841500
2022-08-25,168.779999,170.139999,168.350006,170.029999,168.804886,51218200
2022-08-26,170.570007,171.050003,163.559998,163.619995,162.441055,78961000
2022-08-29,161.149994,162.899994,159.820007,161.380005,160.217194,73314000
2022-08-30,162.130005,162.559998,157.720001,158.910004,157.765015,77906200
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.087158,87991100
2022-09-01,156.639999,158.419998,154.669998,157.960007,156.821854,74229900
2022-09-02,159.750000,160.360001,154.970001,155.809998,154.687332,76957800
2022-09-06,156.470001,157.089996,153.690002,154.529999,153.416565,73714800
2022-09-07,154.820007,156.669998,153.610001,155.960007,154.836273,87449600
2022-09-08,154.639999,156.360001,152.679993,154.460007,153.347061,84923800
2022-09-09,155.470001,157.820007,154.750000,157.369995,156.236099,68028800
2022-09-12,159.589996,164.259995,159.300003,163.429993,162.252426,104956000
2022-09-13,159.899994,160.539993,153.369995,153.839996,152.731522,122656600
2022-09-14,154.789993,157.100006,153.610001,155.309998,154.190918,87965400
2022-09-15,154.649994,155.240005,151.380005,152.369995,151.272110,90481100
2022-09-16,151.210007,151.350006,148.369995,150.699997,149.614151,162278800
2022-09-19,149.309998,154.559998,149.100006,154.479996,153.366913,81474200
2022-09-20,153.399994,158.080002,153.080002,156.899994,155.769470,107689800
2022-09-21,157.339996,158.740005,153.600006,153.720001,152.612381,101696800
2022-09-22,152.380005,154.470001,150.910004,152.740005,151.639465,86652500
2022-09-23,151.190002,151.470001,148.559998,150.429993,149.346100,96029900
2022-09-26,149.660004,153.770004,149.639999,150.770004,149.683670,93339400
2022-09-27,152.740005,154.720001,149.949997,151.759995,150.666504,84442700
2022-09-28,147.639999,150.639999,144.839996,149.839996,148.760345,146691400
2022-09-29,146.100006,146.720001,140.679993,142.479996,141.453369,128138200
2022-09-30,141.279999,143.100006,138.000000,138.199997,137.204208,124925300
2022-10-03,138.210007,143.070007,137.690002,142.449997,141.423599,114311700
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.047302,87830100
2022-10-05,144.070007,147.380005,143.009995,146.399994,145.345123,79471000
2022-10-06,145.809998,147.539993,145.220001,145.429993,144.382126,68402200
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.080597,85925600
2022-10-10,140.419998,141.889999,138.570007,140.419998,139.408218,74899000
2022-10-11,139.899994,141.350006,138.220001,138.979996,137.978577,77033700
2022-10-12,139.130005,140.360001,138.160004,138.339996,137.343201,70433700
2022-10-13,134.990005,143.589996,134.369995,142.990005,141.959702,113224000
2022-10-14,144.309998,144.520004,138.190002,138.380005,137.382919,88598000
2022-10-17,141.070007,142.899994,140.270004,142.410004,141.383896,85250900
2022-10-18,145.490005,146.699997,140.610001,143.750000,142.714233,99136600
2022-10-19,141.690002,144.949997,141.500000,143.860001,142.823441,61758300
2022-10-20,143.020004,145.889999,142.649994,143.389999,142.356827,64522000
2022-10-21,142.869995,147.850006,142.649994,147.270004,146.208878,86548600
2022-10-24,147.190002,150.229996,146.000000,149.449997,148.373154,75981900
2022-10-25,150.089996,152.490005,149.360001,152.339996,151.242325,74732300
2022-10-26,150.960007,151.990005,148.039993,149.350006,148.273880,88194300
2022-10-27,148.070007,149.050003,144.130005,144.800003,143.756668,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,154.617859,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.235138,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,149.564499,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,143.985001,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,137.879318,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,137.610825,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.147827,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,138.724594,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,134.120346,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,146.053619,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,148.867905,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,147.455780,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.206009,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,147.962936,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,149.882233,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,150.449066,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,147.187286,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.345215,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.230301,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.286728,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,143.418350,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.385315,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.207169,111380900
2022-12-01,148.210007,149.130005,146.610001,148.309998,147.485626,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,146.988403,65447400
2022-12-05,147.770004,150.919998,145.770004,146.630005,145.814972,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.115646,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,140.156601,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,141.857071,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.369812,76097000
2022-12-12,142.699997,144.500000,141.059998,144.490005,143.686859,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,144.661423,93886200
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.413986,82291200
2022-12-15,141.110001,141.800003,136.029999,136.500000,135.741257,98931900
2022-12-16,136.690002,137.649994,133.729996,134.509995,133.762329,160156900
2022-12-19,135.110001,135.199997,131.320007,132.369995,131.634216,79592600
2022-12-20,131.389999,133.250000,129.889999,132.300003,131.564621,77432800
2022-12-21,132.979996,136.809998,132.750000,135.449997,134.697113,85928000
2022-12-22,134.350006,134.559998,130.300003,132.229996,131.494995,77852100
2022-12-23,130.919998,132.419998,129.639999,131.860001,131.127060,63814900
2022-12-27,131.380005,131.410004,128.720001,130.029999,129.307236,69007800
2022-12-28,129.669998,131.029999,125.870003,126.040001,125.339417,85438400
2022-12-29,127.989998,130.479996,127.730003,129.610001,128.889557,75703700
2022-12-30,128.410004,129.949997,127.430000,129.929993,129.207794,77034200
2023-01-03,130.279999,130.899994,124.169998,125.070000,124.374802,112117500
2023-01-04,126.889999,128.660004,125.080002,126.360001,125.657639,89113600
2023-01-05,127.129997,127.769997,124.760002,125.019997,124.325081,80962700
2023-01-06,126.010002,130.289993,124.889999,129.619995,128.899506,87754700
2023-01-09,130.470001,133.410004,129.889999,130.149994,129.426575,70790800
2023-01-10,130.259995,131.259995,128.119995,130.729996,130.003342,63896200
2023-01-11,131.250000,133.509995,130.460007,133.490005,132.748016,69458900
2023-01-12,133.880005,134.259995,131.440002,133.410004,132.668457,71379600
2023-01-13,132.029999,134.919998,131.660004,134.759995,134.010956,57809700
2023-01-17,134.830002,137.289993,134.130005,135.940002,135.184387,63646600
2023-01-18,136.820007,138.610001,135.029999,135.210007,134.458450,69672800
2023-01-19,134.080002,136.250000,133.770004,135.270004,134.518112,58280400
2023-01-20,135.279999,138.020004,134.220001,137.869995,137.103653,80223600
2023-01-23,138.119995,143.320007,137.899994,141.110001,140.325653,81760300
2023-01-24,140.309998,143.160004,140.300003,142.529999,141.737747,66435100
2023-01-25,140.889999,142.429993,138.809998,141.860001,141.071487,65799300
2023-01-26,143.169998,144.250000,141.899994,143.960007,143.159821,54105100
2023-01-27,143.160004,147.229996,143.080002,145.929993,145.118851,70555800
2023-01-30,144.960007,145.550003,142.850006,143.000000,142.205154,64015300
2023-01-31,142.699997,144.339996,142.279999,144.289993,143.487961,65874500
2023-02-01,143.970001,146.610001,141.320007,145.429993,144.621628,77663600
2023-02-02,148.899994,151.179993,148.169998,150.820007,149.981674,118339000
2023-02-03,148.029999,157.380005,147.830002,154.500000,153.641205,154357300
2023-02-06,152.570007,153.100006,150.779999,151.729996,150.886612,69858300
2023-02-07,150.639999,155.229996,150.639999,154.649994,153.790375,83322600
2023-02-08,153.880005,154.580002,151.169998,151.919998,151.075546,64120100
2023-02-09,153.779999,154.330002,150.419998,150.869995,150.031387,56007100
2023-02-10,149.460007,151.339996,149.220001,151.009995,150.399887,57450700
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.228439,62199000
2023-02-14,152.119995,153.770004,150.860001,153.199997,152.581055,61707600
2023-02-15,153.110001,155.500000,152.880005,155.330002,154.702438,65573800
2023-02-16,153.509995,156.330002,153.350006,153.710007,153.089005,68167900
2023-02-17,152.350006,153.000000,150.850006,152.550003,151.933685,59144100
2023-02-21,150.199997,151.300003,148.410004,148.479996,147.880127,58867200
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.308395,51011300
2023-02-23,150.089996,150.339996,147.240005,149.399994,148.796417,48394200
2023-02-24,147.110001,147.190002,145.720001,146.710007,146.117294,55469600
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.322372,44998500
2023-02-28,147.050003,149.080002,146.830002,147.410004,146.814438,50547000
2023-03-01,146.830002,147.229996,145.009995,145.309998,144.722931,55479000
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.320526,52238100
2023-03-03,148.039993,151.110001,147.330002,151.029999,150.419830,70732300
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.208527,87558000
2023-03-07,153.699997,154.029999,151.130005,151.600006,150.987518,56182000
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.252396,47204800
2023-03-09,153.559998,154.539993,150.229996,150.589996,149.981598,53833600
2023-03-10,150.210007,150.940002,147.610001,148.500000,147.900040,68572400
2023-03-13,147.809998,153.139999,147.699997,150.470001,149.862076,84457100
2023-03-14,151.279999,153.399994,150.100006,152.589996,151.973526,73695900
2023-03-15,151.190002,153.250000,149.919998,152.990005,152.371918,77167900
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.220352,76161100
2023-03-17,156.080002,156.740005,154.279999,155.000000,154.373779,98944600
2023-03-20,155.070007,157.820007,154.149994,157.399994,156.764084,73641400
2023-03-21,157.320007,159.399994,156.539993,159.279999,158.636505,73938300
2023-03-22,159.300003,162.139999,157.809998,157.830002,157.192368,75701800
2023-03-23,158.830002,161.550003,157.679993,158.929993,158.287888,67622100
2023-03-24,158.860001,160.339996,157.850006,160.250000,159.602570,59196500
2023-03-27,159.940002,160.770004,157.869995,158.279999,157.640533,52390300
2023-03-28,157.970001,158.490005,155.979996,157.649994,157.013062,45992200
2023-03-29,159.369995,161.050003,159.350006,160.770004,160.120468,51305700
2023-03-30,161.529999,162.470001,161.270004,162.360001,161.704056,49501700
2023-03-31,162.440002,165.000000,161.910004,164.899994,164.233765,68749800
2023-04-03,164.270004,166.289993,164.220001,166.169998,165.498657,56976200
2023-04-04,166.600006,166.839996,165.110001,165.630005,164.960846,46278300
2023-04-05,164.740005,165.050003,161.800003,163.759995,163.098389,51511700
2023-04-06,162.429993,164.960007,162.000000,164.660004,163.994766,45390100
2023-04-10,161.419998,162.029999,160.080002,162.029999,161.375397,47716900
2023-04-11,162.350006,162.360001,160.509995,160.800003,160.150360,47644200
2023-04-12,161.220001,162.059998,159.779999,160.100006,159.453186,50133100
2023-04-13,161.630005,165.800003,161.419998,165.559998,164.891113,68445600
2023-04-14,164.589996,166.320007,163.820007,165.210007,164.542542,49386500
2023-04-17,165.089996,165.389999,164.029999,165.229996,164.562454,41516200
2023-04-18,166.100006,167.410004,165.649994,166.470001,165.797455,49923000
2023-04-19,165.800003,168.160004,165.539993,167.630005,166.952774,47720200
2023-04-20,166.089996,167.869995,165.559998,166.649994,165.976700,52456400
2023-04-21,165.050003,166.449997,164.490005,165.020004,164.353317,58337300
2023-04-24,165.000000,165.600006,163.889999,165.330002,164.662064,41949600
2023-04-25,165.190002,166.309998,163.729996,163.770004,163.108353,48714100
2023-04-26,163.059998,165.279999,162.800003,163.759995,163.098389,45498800
2023-04-27,165.190002,168.559998,165.190002,168.410004,167.729630,64902300
2023-04-28,168.490005,169.850006,167.880005,169.679993,168.994476,55209200
2023-05-01,169.279999,170.449997,168.639999,169.589996,168.904846,52472900
2023-05-02,170.089996,170.350006,167.539993,168.539993,167.859070,48425700
2023-05-03,169.500000,170.919998,167.160004,167.449997,166.773468,65136000
2023-05-04,164.889999,167.039993,164.309998,165.789993,165.120178,81235400
2023-05-05,170.979996,174.300003,170.759995,173.570007,172.868774,113316400
2023-05-08,172.479996,173.850006,172.110001,173.500000,172.799042,55962800
2023-05-09,173.050003,173.539993,171.600006,171.770004,171.076035,45326900
2023-05-10,173.020004,174.029999,171.899994,173.559998,172.858810,53724500
2023-05-11,173.850006,174.589996,172.169998,173.750000,173.048019,49514700
2023-05-12,173.619995,174.059998,171.000000,172.570007,172.110550,45497800
2023-05-15,173.160004,173.210007,171.470001,172.070007,171.611877,37266700
2023-05-16,171.990005,173.139999,171.800003,172.070007,171.611877,42110300
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.230225,57951600
2023-05-18,173.000000,175.240005,172.580002,175.050003,174.583939,65496700
2023-05-19,176.389999,176.389999,174.940002,175.160004,174.693649,55772400
2023-05-22,173.979996,174.710007,173.449997,174.199997,173.736191,43570900
2023-05-23,173.130005,173.380005,171.279999,171.559998,171.103226,50747300
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.382477,45143500
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.529419,56058300
2023-05-26,173.320007,175.770004,173.110001,175.429993,174.962906,54835000
2023-05-30,176.960007,178.990005,176.570007,177.300003,176.827942,55964400
2023-05-31,177.330002,179.350006,176.759995,177.250000,176.778061,99625300
2023-06-01,177.699997,180.119995,176.929993,180.089996,179.610504,68901800
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.468216,61945900
2023-06-05,182.630005,184.949997,178.039993,179.580002,179.101868,121946500
2023-06-06,179.970001,180.119995,177.429993,179.210007,178.732849,64848400
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.346558,61944600
2023-06-08,177.899994,180.839996,177.460007,180.570007,180.089233,50214900
2023-06-09,181.500000,182.229996,180.630005,180.960007,180.478195,48870700
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.300644,54274900
2023-06-13,182.800003,184.149994,182.440002,183.309998,182.821945,54929100
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.460236,57462900
2023-06-15,183.960007,186.520004,183.779999,186.009995,185.514740,65433200
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.427643,101235600
2023-06-20,184.410004,186.100006,184.410004,185.009995,184.517410,49799100
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.470215,49515700
2023-06-22,183.740005,187.050003,183.669998,187.000000,186.502121,51245300
2023-06-23,185.550003,187.559998,185.009995,186.679993,186.182953,53079300
2023-06-26,186.830002,188.050003,185.229996,185.270004,184.776733,48088700
2023-06-27,185.889999,188.389999,185.669998,188.059998,187.559280,50730800
2023-06-28,187.929993,189.899994,187.600006,189.250000,188.746124,51216800
2023-06-29,189.080002,190.070007,188.940002,189.589996,189.085205,46347300
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.453568,85069600
2023-07-03,193.779999,193.880005,191.759995,192.460007,191.947586,31458200
2023-07-05,191.570007,192.979996,190.619995,191.330002,190.820587,46920300
2023-07-06,189.839996,192.020004,189.199997,191.809998,191.299301,45094300
2023-07-07,191.410004,192.669998,190.240005,190.679993,190.172302,46778000
2023-07-10,189.259995,189.990005,187.039993,188.610001,188.107834,59922200
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.579254,46638100
2023-07-12,189.679993,191.699997,188.470001,189.770004,189.264740,60750200
2023-07-13,190.500000,191.190002,189.779999,190.539993,190.032669,41342300
2023-07-14,190.229996,191.179993,189.630005,190.690002,190.182281,41573900
2023-07-17,191.899994,194.320007,191.809998,193.990005,193.473511,50520200
2023-07-18,193.350006,194.330002,192.419998,193.729996,193.214188,48353800
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.580551,80507300
2023-07-20,195.089996,196.470001,192.500000,193.130005,192.615799,59581200
2023-07-21,194.100006,194.970001,191.229996,191.940002,191.428970,71917800
2023-07-24,193.410004,194.910004,192.250000,192.750000,192.236801,45377800
2023-07-25,193.330002,194.440002,192.919998,193.619995,193.104492,37283200
2023-07-26,193.669998,195.639999,193.320007,194.500000,193.982147,47471900
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.705551,47460200
2023-07-28,194.669998,196.630005,194.139999,195.830002,195.308609,48291400
2023-07-31,196.059998,196.490005,195.259995,196.449997,195.926956,38824100
2023-08-01,196.240005,196.729996,195.279999,195.610001,195.089188,35175100
2023-08-02,195.039993,195.179993,191.850006,192.580002,192.067245,50389300
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.661011,61235200
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.505463,115799700
2023-08-07,182.130005,183.130005,177.350006,178.850006,178.373810,97576100
2023-08-08,179.690002,180.270004,177.580002,179.800003,179.321274,67823000
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.715561,60378500
2023-08-10,179.479996,180.750000,177.600006,177.970001,177.496155,54686900
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.556076,51988100
2023-08-14,177.970001,179.690002,177.309998,179.460007,179.223892,43675600
2023-08-15,178.880005,179.479996,177.050003,177.449997,177.216522,43622600
2023-08-16,177.130005,178.539993,176.500000,176.570007,176.337692,46964900
2023-08-17,177.139999,177.509995,173.479996,174.000000,173.771072,66062900
2023-08-18,172.300003,175.100006,171.960007,174.490005,174.260422,61114200
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.608643,46311900
2023-08-22,177.059998,177.679993,176.250000,177.229996,176.996811,42084200
2023-08-23,178.520004,181.550003,178.330002,181.119995,180.881699,52722800
2023-08-24,180.669998,181.100006,176.009995,176.380005,176.147934,54945800
2023-08-25,177.380005,179.149994,175.820007,178.610001,178.375000,51449600
2023-08-28,180.089996,180.589996,178.550003,180.190002,179.952927,43820700
2023-08-29,179.699997,184.899994,179.500000,184.119995,183.877747,53003900
2023-08-30,184.940002,187.850006,184.740005,187.649994,187.403107,60813900
2023-08-31,187.839996,189.119995,187.479996,187.869995,187.622818,60794500
2023-09-01,189.490005,189.919998,188.279999,189.460007,189.210739,45732600
2023-09-05,188.279999,189.979996,187.610001,189.699997,189.450409,45280000
2023-09-06,188.399994,188.850006,181.470001,182.910004,182.669342,81755800
2023-09-07,175.179993,178.210007,173.539993,177.559998,177.326385,112488800
2023-09-08,178.350006,180.240005,177.789993,178.179993,177.945557,65551300
2023-09-11,180.070007,180.300003,177.339996,179.360001,179.124008,58953100
2023-09-12,179.490005,180.130005,174.820007,176.300003,176.068039,90370200
2023-09-13,176.509995,177.300003,173.979996,174.210007,173.980789,84267900
2023-09-14,174.000000,176.100006,173.580002,175.740005,175.508789,60895800
2023-09-15,176.479996,176.500000,173.820007,175.009995,174.779724,109205100
2023-09-18,176.479996,179.380005,176.169998,177.970001,177.735840,67257600
2023-09-19,177.520004,179.630005,177.130005,179.070007,178.834396,51826900
2023-09-20,179.259995,179.699997,175.399994,175.490005,175.259109,58436200
2023-09-21,174.550003,176.300003,173.860001,173.929993,173.701157,63047900
2023-09-22,174.669998,177.080002,174.050003,174.789993,174.560013,56725400
2023-09-25,174.199997,176.970001,174.149994,176.080002,175.848328,46172700
2023-09-26,174.820007,175.199997,171.660004,171.960007,171.733749,64588900
2023-09-27,172.619995,173.039993,169.050003,170.429993,170.205750,66921800
2023-09-28,169.339996,172.029999,167.619995,170.690002,170.465424,56294400
2023-09-29,172.020004,173.070007,170.339996,171.210007,170.984741,51814200
2023-10-02,171.220001,174.300003,170.929993,173.750000,173.521393,52164500
2023-10-03,172.259995,173.630005,170.820007,172.399994,172.173172,49594600
2023-10-04,171.089996,174.210007,170.970001,173.660004,173.431519,53020300
2023-10-05,173.789993,175.449997,172.679993,174.910004,174.679871,48527900
2023-10-06,173.800003,177.990005,173.179993,177.490005,177.256485,57224100
2023-10-09,176.809998,179.050003,175.800003,178.990005,178.754501,42390800
2023-10-10,178.100006,179.720001,177.949997,178.389999,178.155289,43698000
2023-10-11,178.199997,179.850006,177.600006,179.800003,179.563431,47551100
2023-10-12,180.070007,182.339996,179.039993,180.710007,180.472244,56743100
2023-10-13,181.419998,181.929993,178.139999,178.850006,178.614685,51427100
2023-10-16,176.750000,179.080002,176.509995,178.720001,178.484863,52517000
2023-10-17,176.649994,178.419998,174.800003,177.149994,176.916916,57549400
2023-10-18,175.580002,177.580002,175.110001,175.839996,175.608643,54764400
2023-10-19,176.039993,177.839996,175.190002,175.460007,175.229156,59302900
2023-10-20,175.309998,175.419998,172.639999,172.880005,172.652542,64189300
2023-10-23,170.910004,174.009995,169.929993,173.000000,172.772385,55980100
2023-10-24,173.050003,173.669998,171.449997,173.440002,173.211807,43816600
2023-10-25,171.880005,173.059998,170.649994,171.100006,170.874893,57157000
2023-10-26,170.369995,171.380005,165.669998,166.889999,166.670425,70625300
2023-10-27,166.910004,168.960007,166.830002,168.220001,167.998672,58499100
2023-10-30,169.020004,171.169998,168.869995,170.289993,170.065933,51131000
2023-10-31,169.350006,170.899994,167.899994,170.770004,170.545319,44846000
2023-11-01,171.000000,174.229996,170.119995,173.970001,173.741104,56934900
2023-11-02,175.520004,177.779999,175.460007,177.570007,177.336380,77334800
2023-11-03,174.240005,176.820007,173.350006,176.649994,176.417572,79763700
2023-11-06,176.380005,179.429993,176.210007,179.229996,178.994186,63841300
2023-11-07,179.179993,182.440002,178.970001,181.820007,181.580780,70530000
2023-11-08,182.350006,183.449997,181.589996,182.889999,182.649368,49340300
2023-11-09,182.960007,184.119995,181.809998,182.410004,182.169998,53763500
2023-11-10,183.970001,186.570007,183.529999,186.399994,186.399994,66133400
2023-11-13,185.820007,186.029999,184.210007,184.800003,184.800003,43627500
2023-11-14,187.699997,188.110001,186.300003,187.440002,187.440002,60108400
2023-11-15,187.850006,189.500000,187.779999,188.009995,188.009995,53790500
2023-11-16,189.570007,190.960007,188.649994,189.710007,189.710007,54412900
2023-11-17,190.250000,190.380005,188.570007,189.690002,189.690002,50922700
2023-11-20,189.889999,191.910004,189.880005,191.449997,191.449997,46505100
2023-11-21,191.410004,191.520004,189.740005,190.639999,190.639999,38134500
2023-11-22,191.490005,192.929993,190.830002,191.309998,191.309998,39617700
2023-11-24,190.869995,190.899994,189.250000,189.970001,189.970001,24048300
2023-11-27,189.919998,190.669998,188.899994,189.789993,189.789993,40552600
2023-11-28,189.779999,191.080002,189.399994,190.399994,190.399994,38415400
2023-11-29,190.899994,192.089996,188.970001,189.369995,189.369995,43014200
2023-11-30,189.839996,190.320007,188.190002,189.949997,189.949997,48794400
2023-12-01,190.330002,191.559998,189.229996,191.240005,191.240005,45679300
2023-12-04,189.979996,190.050003,187.449997,189.429993,189.429993,43389500
2023-12-05,190.210007,194.399994,190.179993,193.419998,193.419998,66628400
2023-12-06,194.449997,194.759995,192.110001,192.320007,192.320007,41089700
2023-12-07,193.630005,195.000000,193.589996,194.270004,194.270004,47477700
2023-12-08,194.199997,195.990005,193.669998,195.710007,195.710007,53377300
2023-12-11,193.110001,193.490005,191.419998,193.179993,193.179993,60943700
2023-12-12,193.080002,194.720001,191.720001,194.710007,194.710007,52696900
2023-12-13,195.089996,198.000000,194.850006,197.960007,197.960007,70404200
2023-12-14,198.020004,199.619995,196.160004,198.110001,198.110001,66831600
2023-12-15,197.529999,198.399994,197.000000,197.570007,197.570007,128256700
2023-12-18,196.089996,196.630005,194.389999,195.889999,195.889999,55751900
2023-12-19,196.160004,196.949997,195.889999,196.940002,196.940002,40714100
2023-12-20,196.899994,197.679993,194.830002,194.830002,194.830002,52242800
2023-12-21,196.100006,197.080002,193.500000,194.679993,194.679993,46482500
2023-12-22,195.179993,195.410004,192.970001,193.600006,193.600006,37122800
2023-12-26,193.610001,193.889999,192.830002,193.050003,193.050003,28919300
2023-12-27,192.490005,193.500000,191.089996,193.149994,193.149994,48087700
2023-12-28,194.139999,194.660004,193.169998,193.580002,193.580002,34049900
2023-12-29,193.899994,194.399994,191.729996,192.529999,192.529999,42628800
